Step,Normal_Reward_Eps_0,Normal_Reward_Eps_0.01,Normal_Reward_Eps_0.1,Binomial_Reward_Eps_0,Binomial_Reward_Eps_0.01,Binomial_Reward_Eps_0.1,Bernoulli_Reward_Eps_0,Bernoulli_Reward_Eps_0.01,Bernoulli_Reward_Eps_0.1,Normal_Opt_Eps_0,Normal_Opt_Eps_0.01,Normal_Opt_Eps_0.1,Binomial_Opt_Eps_0,Binomial_Opt_Eps_0.01,Binomial_Opt_Eps_0.1,Bernoulli_Opt_Eps_0,Bernoulli_Opt_Eps_0.01,Bernoulli_Opt_Eps_0.1
592,1.5655438281761398,8.550667234181653,9.135625464662555,6.866,8.942,9.298,0.104,0.464,0.694,0.0,0.404,0.9,0.0,0.4,0.798,0.0,0.34,0.86
593,1.4934737868822678,8.543322189080364,9.254088534051366,6.798,8.96,9.324,0.116,0.43,0.73,0.0,0.408,0.89,0.0,0.394,0.806,0.0,0.34,0.868
594,1.597159166274433,8.513104163661659,9.1832956078523,6.69,8.954,9.304,0.098,0.42,0.668,0.0,0.41,0.902,0.0,0.396,0.81,0.0,0.336,0.87
595,1.571549880937472,8.481541308679905,9.132692605327252,6.79,8.998,9.308,0.118,0.44,0.714,0.0,0.402,0.902,0.0,0.396,0.798,0.0,0.332,0.858
596,1.5305011169882774,8.516718434417376,9.182440976007502,6.726,8.986,9.404,0.098,0.478,0.678,0.0,0.406,0.9,0.0,0.396,0.824,0.0,0.338,0.89
597,1.5457245195744116,8.425969232810777,9.207681714652951,6.896,8.944,9.258,0.086,0.466,0.696,0.0,0.406,0.904,0.0,0.396,0.802,0.0,0.336,0.864
598,1.5674837261526897,8.351598598725884,9.093561096299174,6.8,8.99,9.42,0.092,0.418,0.72,0.0,0.408,0.896,0.0,0.4,0.824,0.0,0.336,0.892
599,1.5822274879878564,8.409261720704013,9.157379303591059,6.848,9.016,9.448,0.122,0.468,0.66,0.0,0.408,0.896,0.0,0.404,0.828,0.0,0.336,0.894
600,1.5033901058182664,8.562147561673218,9.170516979934566,6.932,9.048,9.318,0.094,0.452,0.676,0.0,0.406,0.898,0.0,0.4,0.81,0.0,0.338,0.874
601,1.6591077003488985,8.581439136398183,9.03402668987346,6.848,8.986,9.306,0.106,0.42,0.7,0.0,0.408,0.874,0.0,0.402,0.814,0.0,0.336,0.884
602,1.5720865424569863,8.456559599041238,9.192465115536029,6.754,8.998,9.07,0.102,0.454,0.704,0.0,0.406,0.892,0.0,0.408,0.778,0.0,0.336,0.852
603,1.5744098117270005,8.49888178512775,9.129972495405218,6.812,9.0,9.13,0.096,0.452,0.674,0.0,0.408,0.886,0.0,0.408,0.796,0.0,0.342,0.87
604,1.6378340751069844,8.543651137893733,9.216426142826615,6.814,8.976,9.29,0.104,0.452,0.68,0.0,0.41,0.896,0.0,0.41,0.79,0.0,0.344,0.856
605,1.536970021639555,8.50907176880531,9.133536437023317,6.884,9.054,9.262,0.09,0.428,0.692,0.0,0.412,0.896,0.0,0.412,0.794,0.0,0.344,0.862
606,1.58296151588649,8.53008045983689,9.125060176652878,6.872,8.992,9.198,0.094,0.468,0.704,0.0,0.404,0.888,0.0,0.408,0.794,0.0,0.34,0.87
607,1.5280093827212167,8.520943655757504,9.107238409776535,6.818,8.994,9.422,0.086,0.45,0.696,0.0,0.414,0.89,0.0,0.408,0.814,0.0,0.342,0.87
608,1.5832116005625774,8.546743863342511,9.127361862718924,6.772,9.01,9.288,0.118,0.434,0.686,0.0,0.416,0.9,0.0,0.412,0.82,0.0,0.34,0.884
609,1.5578593595162329,8.62886112220411,9.129857950793426,6.902,8.992,9.252,0.1,0.466,0.662,0.0,0.416,0.896,0.0,0.406,0.802,0.0,0.338,0.858
610,1.568958444459929,8.464778835906442,9.19102474941975,6.844,8.942,9.318,0.118,0.438,0.706,0.0,0.414,0.908,0.0,0.418,0.824,0.0,0.344,0.878
611,1.5835620943194544,8.493766200767727,9.16187487715608,6.858,9.04,9.364,0.102,0.484,0.688,0.0,0.41,0.906,0.0,0.416,0.806,0.0,0.348,0.872
612,1.5267999264805063,8.611398822753836,9.265732875103833,6.802,8.898,9.416,0.116,0.476,0.696,0.0,0.408,0.902,0.0,0.408,0.834,0.0,0.348,0.888
613,1.6012570555892687,8.487097507699994,9.077162633054579,6.978,9.044,9.412,0.086,0.474,0.7,0.0,0.412,0.892,0.0,0.418,0.824,0.0,0.348,0.88
614,1.5085429942055932,8.551261601118782,9.140020095191163,6.824,9.03,9.336,0.108,0.452,0.682,0.0,0.414,0.904,0.0,0.412,0.814,0.0,0.346,0.88
615,1.5143683372695453,8.495710340587697,9.06194300149445,6.834,9.032,9.276,0.092,0.458,0.712,0.0,0.41,0.878,0.0,0.416,0.814,0.0,0.346,0.88
616,1.6690497009562326,8.556186477825477,9.155720308112192,6.828,8.944,9.35,0.102,0.45,0.682,0.0,0.414,0.908,0.0,0.41,0.824,0.0,0.35,0.878
617,1.5973809702373734,8.60560694343935,9.150111558110297,6.862,9.074,9.474,0.116,0.46,0.74,0.0,0.418,0.914,0.0,0.41,0.838,0.0,0.354,0.902
618,1.563874756157211,8.488915249059872,9.0377230123547,6.824,9.046,9.184,0.102,0.458,0.708,0.0,0.418,0.872,0.0,0.418,0.796,0.0,0.356,0.872
619,1.6354788019046524,8.559375779950427,8.969407340538922,6.872,9.086,9.216,0.1,0.48,0.704,0.0,0.416,0.894,0.0,0.414,0.798,0.0,0.352,0.856
620,1.595230845408692,8.6014292115332,9.272370056806537,6.798,9.082,9.398,0.108,0.464,0.7,0.0,0.418,0.924,0.0,0.422,0.812,0.0,0.348,0.87
621,1.557093768092882,8.612804120108132,9.114483845224237,6.822,8.988,9.178,0.09,0.47,0.666,0.0,0.414,0.896,0.0,0.422,0.806,0.0,0.348,0.862
622,1.5281336041115454,8.493436914297298,9.217281554872407,6.776,9.042,9.362,0.102,0.448,0.66,0.0,0.414,0.904,0.0,0.426,0.816,0.0,0.356,0.87
623,1.537016745269745,8.530037703219271,9.225475052524766,6.826,9.08,9.178,0.09,0.47,0.702,0.0,0.418,0.894,0.0,0.43,0.808,0.0,0.356,0.876
624,1.5394965851480413,8.573557451796411,9.109312918912673,6.824,9.1,9.33,0.086,0.46,0.694,0.0,0.416,0.894,0.0,0.436,0.832,0.0,0.352,0.884
625,1.5490650872766012,8.592449477196396,9.146378846177935,6.8,9.082,9.32,0.098,0.462,0.7,0.0,0.416,0.9,0.0,0.436,0.824,0.0,0.354,0.882
626,1.6311043946095607,8.603224130183772,9.214890852261117,6.87,9.092,9.488,0.078,0.466,0.732,0.0,0.422,0.9,0.0,0.432,0.834,0.0,0.352,0.892
627,1.52993350836225,8.582072329087165,9.096285338851244,6.758,9.06,9.346,0.11,0.492,0.718,0.0,0.422,0.902,0.0,0.432,0.822,0.0,0.356,0.868
628,1.4593673351612095,8.55197048465533,9.202879958568476,6.776,9.114,9.34,0.088,0.446,0.698,0.0,0.418,0.892,0.0,0.43,0.832,0.0,0.354,0.88
629,1.5805605131498133,8.689186174240742,9.129820390872531,6.954,9.088,9.43,0.102,0.462,0.706,0.0,0.422,0.88,0.0,0.43,0.824,0.0,0.356,0.892
630,1.5100037378562894,8.512189799409573,9.053467400863449,7.002,9.018,9.356,0.076,0.458,0.71,0.0,0.422,0.88,0.0,0.428,0.822,0.0,0.354,0.872
631,1.6313819165756314,8.552536259441965,9.13296594090967,6.892,9.082,9.276,0.096,0.434,0.698,0.0,0.422,0.898,0.0,0.434,0.804,0.0,0.358,0.868
632,1.575627816671292,8.581985178657847,9.200236863080942,6.88,9.128,9.288,0.088,0.454,0.698,0.0,0.424,0.902,0.0,0.434,0.806,0.0,0.356,0.862
633,1.5425315925515684,8.611643670500738,9.25496862434216,6.874,9.12,9.362,0.08,0.49,0.742,0.0,0.424,0.922,0.0,0.438,0.814,0.0,0.36,0.888
634,1.5475490491360075,8.47558432558038,9.109390211740319,6.784,9.098,9.382,0.1,0.426,0.694,0.0,0.42,0.89,0.0,0.432,0.818,0.0,0.356,0.884
635,1.5642409424911563,8.581161456062075,9.130228488269122,6.946,9.156,9.362,0.084,0.48,0.748,0.0,0.418,0.884,0.0,0.436,0.816,0.0,0.358,0.898
636,1.5550042128735264,8.522420543253824,9.244802761309368,6.724,9.138,9.39,0.108,0.454,0.722,0.0,0.42,0.898,0.0,0.438,0.822,0.0,0.354,0.89
637,1.582435981403497,8.568023890136297,9.09052852581307,6.86,9.062,9.402,0.088,0.468,0.722,0.0,0.424,0.88,0.0,0.432,0.814,0.0,0.358,0.884
638,1.6160881045939541,8.486422080975508,9.185398869028644,6.778,9.09,9.19,0.126,0.474,0.716,0.0,0.42,0.892,0.0,0.436,0.804,0.0,0.36,0.884
639,1.605482249677323,8.616796392258845,9.071662082047991,6.864,9.022,9.284,0.104,0.494,0.68,0.0,0.424,0.872,0.0,0.432,0.8,0.0,0.362,0.862
640,1.612310817678714,8.53252778794887,9.17356680691302,6.806,9.166,9.306,0.098,0.496,0.726,0.0,0.42,0.912,0.0,0.442,0.818,0.0,0.362,0.892
641,1.5582806235806062,8.592597024457767,9.060971204864469,7.002,9.126,9.224,0.084,0.446,0.668,0.0,0.422,0.89,0.0,0.44,0.8,0.0,0.364,0.872
642,1.580986069831995,8.65087416453507,9.162112554133012,6.798,9.172,9.33,0.114,0.47,0.656,0.0,0.428,0.898,0.0,0.436,0.81,0.0,0.362,0.88
643,1.6768036934031538,8.597315003306836,9.039127031099387,6.914,9.102,9.264,0.094,0.456,0.706,0.0,0.426,0.892,0.0,0.438,0.814,0.0,0.366,0.876
644,1.5652833568531643,8.546706087904914,9.144363802716299,6.902,9.11,9.338,0.104,0.466,0.726,0.0,0.428,0.906,0.0,0.44,0.822,0.0,0.366,0.88
645,1.548939178752842,8.615867912070506,9.16787390926988,6.83,8.966,9.124,0.09,0.488,0.662,0.0,0.428,0.906,0.0,0.43,0.78,0.0,0.36,0.848
646,1.5666611093309788,8.585153318947457,9.148131815742035,6.82,9.108,9.27,0.112,0.464,0.698,0.0,0.424,0.908,0.0,0.436,0.81,0.0,0.366,0.87
647,1.5227797505385015,8.596484793659412,9.194765758990236,6.818,9.164,9.254,0.106,0.466,0.678,0.0,0.428,0.91,0.0,0.436,0.812,0.0,0.366,0.876
648,1.4412554245934894,8.569976261360383,9.156309626321612,6.774,9.128,9.2,0.11,0.45,0.67,0.0,0.426,0.91,0.0,0.44,0.796,0.0,0.366,0.866
649,1.5120991659372764,8.652352488876739,9.017508655661373,6.844,9.162,9.18,0.096,0.478,0.698,0.0,0.422,0.896,0.0,0.436,0.808,0.0,0.36,0.874
650,1.577152504367474,8.653245055364089,9.23796762168665,6.98,9.072,9.306,0.066,0.464,0.706,0.0,0.426,0.914,0.0,0.436,0.816,0.0,0.366,0.874
651,1.548099831899515,8.571026684226432,9.018483601683341,6.762,9.012,9.35,0.112,0.452,0.726,0.0,0.428,0.87,0.0,0.44,0.806,0.0,0.364,0.876
652,1.5542851558668354,8.576530654873263,9.13995294307536,6.98,9.086,9.294,0.064,0.462,0.722,0.0,0.43,0.888,0.0,0.442,0.81,0.0,0.37,0.884
653,1.6093775436526874,8.628676657403696,9.030680082564986,6.898,9.08,9.292,0.104,0.486,0.718,0.0,0.432,0.898,0.0,0.44,0.81,0.0,0.366,0.884
654,1.5580558830681959,8.506732091143219,9.080316614565193,6.848,9.104,9.346,0.088,0.442,0.69,0.0,0.426,0.88,0.0,0.442,0.806,0.0,0.366,0.882
655,1.6505976429612312,8.667713147838716,8.961807373752274,6.804,9.094,9.232,0.096,0.464,0.684,0.0,0.43,0.88,0.0,0.44,0.8,0.0,0.372,0.858
656,1.5561282902644973,8.59242103277321,9.025998641515272,6.962,9.072,9.306,0.078,0.44,0.714,0.0,0.434,0.886,0.0,0.444,0.81,0.0,0.366,0.876
657,1.5370786986292972,8.594358619065318,9.063013688532488,6.87,9.108,9.186,0.092,0.472,0.682,0.0,0.428,0.888,0.0,0.446,0.79,0.0,0.368,0.868
658,1.6337699938649253,8.705797079343718,9.184596279115876,6.764,9.086,9.378,0.138,0.476,0.702,0.0,0.43,0.904,0.0,0.444,0.832,0.0,0.37,0.896
659,1.563235499103166,8.600805718481787,9.233573663690581,6.79,9.124,9.362,0.132,0.446,0.718,0.0,0.434,0.916,0.0,0.442,0.82,0.0,0.372,0.868
660,1.53011333002405,8.51968321796415,9.181332863336126,6.828,9.008,9.198,0.108,0.46,0.712,0.0,0.434,0.904,0.0,0.446,0.814,0.0,0.374,0.872
661,1.5383745596815452,8.617122645246182,9.071073220077603,6.822,9.104,9.4,0.098,0.474,0.752,0.0,0.43,0.898,0.0,0.446,0.83,0.0,0.372,0.906
662,1.554915812009057,8.659783512815974,9.09732330318751,6.958,9.12,9.388,0.078,0.45,0.718,0.0,0.432,0.9,0.0,0.45,0.814,0.0,0.37,0.886
663,1.5896645794462319,8.728448928577423,9.03012042706229,6.698,9.062,9.2,0.114,0.458,0.676,0.0,0.43,0.896,0.0,0.45,0.8,0.0,0.364,0.876
664,1.5704137936660667,8.57884160668714,9.095786383085233,6.864,9.2,9.244,0.09,0.492,0.694,0.0,0.432,0.89,0.0,0.448,0.824,0.0,0.37,0.886
665,1.5837594197460834,8.638780687833554,9.26149950093079,6.792,9.196,9.328,0.102,0.498,0.666,0.0,0.434,0.912,0.0,0.446,0.812,0.0,0.374,0.89
666,1.59520985433905,8.697908631434679,9.116583326707648,6.886,9.112,9.274,0.084,0.44,0.682,0.0,0.438,0.902,0.0,0.446,0.816,0.0,0.366,0.876
667,1.6223713083510631,8.616537441911593,9.266245582144306,6.71,9.212,9.384,0.132,0.494,0.69,0.0,0.444,0.926,0.0,0.456,0.824,0.0,0.376,0.888
668,1.6230744494694513,8.672594690904226,9.259118878127559,6.82,9.168,9.484,0.118,0.486,0.726,0.0,0.446,0.9,0.0,0.452,0.828,0.0,0.37,0.882
669,1.4955285264445755,8.679626777155997,9.212380855637564,6.776,9.096,9.416,0.112,0.472,0.684,0.0,0.446,0.908,0.0,0.45,0.824,0.0,0.374,0.876
670,1.6397584383284034,8.662401358498087,9.16753640433515,6.844,9.162,9.392,0.116,0.48,0.692,0.0,0.444,0.908,0.0,0.454,0.828,0.0,0.376,0.882
671,1.5254162183699977,8.57546960296249,9.038103527981129,6.816,9.182,9.228,0.12,0.472,0.708,0.0,0.44,0.894,0.0,0.452,0.804,0.0,0.372,0.87
672,1.568186679178193,8.725854069438194,9.215988217524602,6.796,9.136,9.316,0.11,0.436,0.71,0.0,0.446,0.916,0.0,0.448,0.82,0.0,0.372,0.886
673,1.601691864268987,8.681608183279556,8.998083802382608,6.858,9.096,9.218,0.088,0.484,0.702,0.0,0.446,0.878,0.0,0.452,0.81,0.0,0.372,0.878
674,1.5796213889266137,8.644716853820917,9.128419850210298,6.822,9.136,9.396,0.096,0.486,0.702,0.0,0.446,0.918,0.0,0.454,0.826,0.0,0.374,0.892
675,1.5029528687833,8.62209068665538,9.137280997323188,6.808,9.21,9.276,0.102,0.47,0.69,0.0,0.444,0.886,0.0,0.454,0.806,0.0,0.378,0.888
676,1.6516577909761168,8.583998117114493,9.103656317579416,6.83,9.086,9.416,0.104,0.496,0.69,0.0,0.44,0.892,0.0,0.454,0.838,0.0,0.374,0.902
677,1.5996644929329127,8.551416778748594,9.2322844485442,6.88,9.116,9.326,0.078,0.472,0.694,0.0,0.436,0.914,0.0,0.454,0.808,0.0,0.376,0.874
678,1.575098888850452,8.589559154859675,9.175169734808858,6.846,9.124,9.424,0.088,0.47,0.684,0.0,0.444,0.914,0.0,0.448,0.834,0.0,0.374,0.878
679,1.5676163502167237,8.621405145418253,9.155745637307325,6.842,9.12,9.142,0.104,0.468,0.684,0.0,0.438,0.9,0.0,0.452,0.804,0.0,0.376,0.866
680,1.551647917108196,8.662682957696315,9.274632745670658,6.85,9.152,9.364,0.104,0.506,0.666,0.0,0.44,0.916,0.0,0.448,0.844,0.0,0.376,0.906
681,1.5968057550044412,8.543571561380777,9.079349656043693,6.88,9.176,9.12,0.09,0.458,0.694,0.0,0.438,0.89,0.0,0.458,0.792,0.0,0.376,0.854
682,1.5198688458133955,8.670767796941577,9.156421046514605,6.756,9.112,9.154,0.09,0.484,0.708,0.0,0.446,0.894,0.0,0.456,0.794,0.0,0.378,0.864
683,1.5806716962133134,8.790688557055995,9.22598063191893,6.872,9.178,9.34,0.084,0.51,0.706,0.0,0.442,0.91,0.0,0.458,0.83,0.0,0.376,0.884
684,1.6554950400869883,8.587842917412122,9.09158154200382,6.872,9.146,9.18,0.088,0.456,0.676,0.0,0.436,0.896,0.0,0.456,0.804,0.0,0.38,0.856
685,1.585624656204114,8.678239222555233,9.139579692676651,6.928,9.13,9.322,0.076,0.506,0.716,0.0,0.446,0.9,0.0,0.456,0.824,0.0,0.38,0.88
686,1.5553378496737387,8.648811956566027,9.223512567522885,6.88,9.124,9.3,0.096,0.5,0.73,0.0,0.444,0.922,0.0,0.456,0.818,0.0,0.38,0.882
687,1.5200540359561874,8.678224997684808,9.213102301581044,6.648,9.138,9.28,0.118,0.488,0.706,0.0,0.442,0.894,0.0,0.46,0.822,0.0,0.378,0.886
688,1.5802109283996004,8.675296248013446,9.161477124697166,6.74,9.126,9.222,0.104,0.462,0.726,0.0,0.442,0.9,0.0,0.46,0.808,0.0,0.38,0.872
689,1.588566991276126,8.736978418140346,9.17910644273471,6.906,9.182,9.324,0.09,0.492,0.702,0.0,0.45,0.908,0.0,0.464,0.832,0.0,0.378,0.882
690,1.4760913833737943,8.67208267936274,9.060050673400923,6.844,9.164,9.248,0.086,0.512,0.702,0.0,0.448,0.912,0.0,0.46,0.808,0.0,0.382,0.868
691,1.4703650196514702,8.576123759538602,9.137766818667034,6.876,9.186,9.294,0.084,0.458,0.71,0.0,0.446,0.904,0.0,0.46,0.818,0.0,0.382,0.874
692,1.6120773988679533,8.664036353656824,9.113170802824524,6.8,9.148,9.23,0.118,0.506,0.71,0.0,0.452,0.906,0.0,0.458,0.798,0.0,0.378,0.874
693,1.5217989362050925,8.663618205954764,9.194217816746487,6.84,9.212,9.448,0.106,0.482,0.712,0.0,0.45,0.906,0.0,0.46,0.828,0.0,0.378,0.88
694,1.617528950131534,8.609417410760507,9.10405798866577,6.82,9.154,9.322,0.084,0.506,0.692,0.0,0.452,0.904,0.0,0.462,0.83,0.0,0.382,0.886
695,1.529870427997119,8.595967925099073,9.167223546593883,6.81,9.204,9.234,0.1,0.494,0.684,0.0,0.454,0.914,0.0,0.458,0.812,0.0,0.38,0.86
696,1.603894014616826,8.639129570761911,9.1212170040463,6.76,9.212,9.322,0.084,0.478,0.692,0.0,0.452,0.898,0.0,0.462,0.83,0.0,0.384,0.88
697,1.5877863741993106,8.648561411102243,9.115107095396384,6.854,9.184,9.374,0.108,0.444,0.716,0.0,0.454,0.898,0.0,0.46,0.822,0.0,0.382,0.878
698,1.5416073189203565,8.586964028594073,9.197240227286814,6.888,9.186,9.396,0.078,0.508,0.726,0.0,0.448,0.896,0.0,0.464,0.832,0.0,0.378,0.88
699,1.5863155895283398,8.669637241820375,9.075589724333618,6.82,9.154,9.146,0.094,0.468,0.686,0.0,0.45,0.9,0.0,0.466,0.816,0.0,0.386,0.882
700,1.62851441094926,8.654454349831544,9.115231921327396,6.938,9.198,9.208,0.09,0.492,0.686,0.0,0.452,0.902,0.0,0.464,0.808,0.0,0.386,0.874
701,1.4940823107262329,8.758708164022273,9.10670952315256,6.824,9.218,9.358,0.1,0.494,0.714,0.0,0.456,0.908,0.0,0.464,0.838,0.0,0.388,0.894
702,1.5530211921849402,8.668544198968837,9.313670436896567,6.836,9.232,9.29,0.102,0.508,0.7,0.0,0.45,0.928,0.0,0.462,0.818,0.0,0.384,0.884
703,1.5175700146873012,8.63965168129506,9.197298073781601,6.78,9.198,9.294,0.11,0.5,0.676,0.0,0.45,0.902,0.0,0.456,0.816,0.0,0.384,0.872
704,1.5639248556759158,8.62080313196017,9.097641756274024,6.768,9.142,9.288,0.104,0.494,0.706,0.0,0.444,0.892,0.0,0.46,0.808,0.0,0.388,0.854
705,1.556342089216479,8.78112535280698,9.132925918425002,6.874,9.168,9.35,0.094,0.498,0.728,0.0,0.454,0.9,0.0,0.46,0.834,0.0,0.382,0.892
706,1.592423124340495,8.743222516302762,9.11894185779108,6.714,9.16,9.342,0.114,0.45,0.674,0.0,0.456,0.9,0.0,0.456,0.834,0.0,0.386,0.88
707,1.5532043857728897,8.640067093071991,9.139588031499741,6.876,9.178,9.334,0.084,0.494,0.648,0.0,0.456,0.89,0.0,0.464,0.83,0.0,0.39,0.888
708,1.5487938581027114,8.759225268412505,9.177514531638666,6.802,9.138,9.356,0.118,0.478,0.706,0.0,0.46,0.906,0.0,0.462,0.838,0.0,0.39,0.878
709,1.6168771946651874,8.731023449102283,9.058131601203604,6.784,9.234,9.27,0.108,0.486,0.64,0.0,0.456,0.874,0.0,0.462,0.81,0.0,0.382,0.864
710,1.5714711227820122,8.8391397397612,9.138108478283598,6.906,9.088,9.336,0.104,0.466,0.72,0.0,0.458,0.912,0.0,0.46,0.832,0.0,0.386,0.894
711,1.5670947210816668,8.712255311027501,9.239159058491671,6.85,9.198,9.342,0.098,0.476,0.734,0.0,0.462,0.922,0.0,0.462,0.82,0.0,0.388,0.894
712,1.4652164408775128,8.665719879686232,9.129127506689523,6.756,9.172,9.268,0.118,0.48,0.702,0.0,0.46,0.902,0.0,0.46,0.824,0.0,0.392,0.88
713,1.551545320174717,8.666309598651258,9.339682013344886,6.73,9.202,9.336,0.11,0.474,0.708,0.0,0.46,0.918,0.0,0.458,0.824,0.0,0.384,0.878
714,1.579814759970453,8.751597384041178,9.211772950581196,6.918,9.176,9.382,0.074,0.45,0.706,0.0,0.458,0.91,0.0,0.458,0.826,0.0,0.388,0.874
715,1.5808434933003734,8.70163439122633,9.17390203754311,6.832,9.176,9.27,0.104,0.514,0.71,0.0,0.46,0.906,0.0,0.456,0.824,0.0,0.392,0.874
716,1.5261040343727834,8.651655039666693,9.105864656612116,7.034,9.198,9.33,0.086,0.476,0.716,0.0,0.464,0.894,0.0,0.462,0.84,0.0,0.386,0.902
717,1.5997187040842484,8.665260341264977,9.057948226659512,6.856,9.24,9.332,0.086,0.49,0.738,0.0,0.462,0.874,0.0,0.456,0.834,0.0,0.386,0.898
718,1.5207150515342254,8.723596096566137,9.264650212264266,6.84,9.128,9.238,0.094,0.516,0.7,0.0,0.464,0.914,0.0,0.46,0.822,0.0,0.388,0.872
719,1.565245973105131,8.679623851290417,9.005558341417599,6.91,9.248,9.342,0.092,0.49,0.712,0.0,0.462,0.896,0.0,0.462,0.828,0.0,0.388,0.882
720,1.4951397576911603,8.758375648815553,9.186524556927358,6.846,9.152,9.24,0.106,0.47,0.704,0.0,0.458,0.906,0.0,0.46,0.816,0.0,0.396,0.862
721,1.639479974978908,8.788242127359146,9.172710211406836,6.892,9.208,9.258,0.102,0.502,0.738,0.0,0.462,0.906,0.0,0.462,0.83,0.0,0.396,0.878
722,1.6224071324334872,8.717749956718512,9.238965361699805,6.918,9.214,9.288,0.094,0.494,0.716,0.0,0.462,0.904,0.0,0.458,0.822,0.0,0.392,0.874
723,1.6084120337978802,8.695254534372934,9.190649548542781,6.73,9.188,9.468,0.106,0.47,0.694,0.0,0.458,0.912,0.0,0.46,0.846,0.0,0.398,0.89
724,1.6063161217116453,8.81472515903521,9.161490592781739,6.888,9.198,9.244,0.092,0.51,0.682,0.0,0.462,0.88,0.0,0.454,0.814,0.0,0.392,0.868
725,1.5928905867587806,8.76573839745242,9.083404545458949,6.872,9.258,9.448,0.108,0.516,0.702,0.0,0.46,0.892,0.0,0.464,0.84,0.0,0.396,0.9
726,1.5682340182007581,8.825501909853633,9.097440194745728,6.91,9.114,9.25,0.082,0.5,0.7,0.0,0.464,0.91,0.0,0.46,0.808,0.0,0.392,0.864
727,1.5292326983324467,8.753051881731286,9.065717467496652,6.858,9.154,9.242,0.1,0.468,0.72,0.0,0.462,0.902,0.0,0.46,0.82,0.0,0.39,0.878
728,1.601468298124352,8.772386980959409,9.139058564614277,6.762,9.124,9.294,0.114,0.5,0.718,0.0,0.466,0.894,0.0,0.464,0.834,0.0,0.39,0.89
729,1.6264131037812821,8.740082569053165,9.166219679722335,6.92,9.142,9.342,0.102,0.482,0.686,0.0,0.458,0.892,0.0,0.456,0.836,0.0,0.396,0.89
730,1.5126451491276145,8.735604579493407,9.283787273024307,6.99,9.174,9.22,0.078,0.494,0.708,0.0,0.462,0.924,0.0,0.462,0.81,0.0,0.398,0.86
731,1.55083953190797,8.68139374860474,9.124906325607377,6.796,9.14,9.288,0.114,0.466,0.678,0.0,0.458,0.898,0.0,0.458,0.822,0.0,0.394,0.856
732,1.5623707629774797,8.663977614121519,9.14397301515203,6.85,9.178,9.228,0.084,0.498,0.704,0.0,0.464,0.904,0.0,0.458,0.822,0.0,0.396,0.882
733,1.5199491675234142,8.626316740536872,9.104245445495472,6.758,9.158,9.314,0.122,0.49,0.72,0.0,0.456,0.898,0.0,0.464,0.826,0.0,0.396,0.874
734,1.60083840527997,8.67964202200939,9.131818051318673,6.858,9.264,9.172,0.098,0.488,0.692,0.0,0.464,0.898,0.0,0.466,0.812,0.0,0.4,0.848
735,1.6235169601867503,8.696482531111695,9.05037265282321,6.884,9.286,9.178,0.102,0.496,0.694,0.0,0.456,0.882,0.0,0.464,0.824,0.0,0.394,0.864
736,1.5875367941261904,8.764391496062153,9.07817878857005,6.932,9.244,9.382,0.094,0.486,0.71,0.0,0.46,0.906,0.0,0.466,0.828,0.0,0.398,0.868
737,1.6550243298325586,8.671843728166817,9.078381431061986,6.798,9.188,9.35,0.108,0.478,0.69,0.0,0.466,0.91,0.0,0.462,0.83,0.0,0.398,0.876
738,1.515621661428526,8.770144987428298,9.176751874606648,6.808,9.244,9.366,0.116,0.506,0.726,0.0,0.47,0.908,0.0,0.462,0.824,0.0,0.398,0.858
739,1.6069171292644888,8.787110908404697,9.142033006326601,6.976,9.186,9.406,0.08,0.506,0.692,0.0,0.466,0.906,0.0,0.462,0.842,0.0,0.398,0.892
740,1.5005514886687636,8.687440299465667,9.123336491999392,6.784,9.23,9.234,0.098,0.51,0.694,0.0,0.468,0.896,0.0,0.468,0.808,0.0,0.394,0.886
741,1.4957404947554125,8.697331076044144,9.092870490154318,6.798,9.278,9.14,0.114,0.496,0.704,0.0,0.468,0.88,0.0,0.47,0.798,0.0,0.392,0.872
742,1.566443145843704,8.681807710644716,9.210395035242229,6.864,9.22,9.392,0.104,0.456,0.738,0.0,0.466,0.91,0.0,0.468,0.832,0.0,0.394,0.886
743,1.4948028568148566,8.71939774625888,9.20929164484662,6.848,9.122,9.232,0.102,0.496,0.714,0.0,0.472,0.916,0.0,0.46,0.824,0.0,0.394,0.886
744,1.5554575211826707,8.792661112663412,8.988195354421457,6.778,9.242,9.248,0.136,0.516,0.67,0.0,0.468,0.882,0.0,0.47,0.814,0.0,0.394,0.864
745,1.5444932860951615,8.779009175127879,9.183173327640896,6.812,9.166,9.48,0.084,0.492,0.704,0.0,0.474,0.898,0.0,0.472,0.844,0.0,0.404,0.892
746,1.5437209582128044,8.694948502561111,9.108246753156898,6.774,9.266,9.136,0.122,0.476,0.71,0.0,0.472,0.91,0.0,0.472,0.802,0.0,0.408,0.846
747,1.5346694603076088,8.72614229014403,9.094026244321409,7.002,9.198,9.364,0.07,0.516,0.682,0.0,0.474,0.906,0.0,0.472,0.828,0.0,0.404,0.878
748,1.5758059500504829,8.800075818576047,9.177969240779571,6.97,9.208,9.308,0.094,0.498,0.746,0.0,0.472,0.908,0.0,0.472,0.814,0.0,0.406,0.878
